current_resource,target_exit,DPP,Latency,mAP
1900000000,1,-74.37509999999978,4.631578947368421e-08,79
1920000000,1,-28.83509999999992,4.5833333333333333e-08,76
1910000000,1,4.284899999999972,4.607329842931937e-08,62
1900000000,1,-20.555099999999946,4.631578947368421e-08,61
1920000000,1,-49.53509999999985,4.5833333333333333e-08,63
1910000000,1,-70.23509999999979,4.607329842931937e-08,67
1910000000,1,-74.37509999999978,4.607329842931937e-08,60
1960000000,1,-107.49509999999967,4.489795918367347e-08,79
2000000000,1,-61.95509999999981,4.4e-08,76
1980000000,1,-28.83509999999992,4.444444444444445e-08,71
1940000000,1,-16.41509999999996,4.536082474226804e-08,66
1960000000,1,-24.695099999999933,4.489795918367347e-08,79
1980000000,1,4.284899999999972,4.444444444444445e-08,67
1940000000,1,0.1448999999999856,4.536082474226804e-08,79
1940000000,1,4.284899999999972,4.536082474226804e-08,65
1950000000,1,-8.135099999999987,4.512820512820513e-08,64
1930000000,1,-24.695099999999933,4.5595854922279794e-08,66
1920000000,1,-32.975099999999905,4.5833333333333333e-08,69
1940000000,1,-28.83509999999992,4.536082474226804e-08,72
1930000000,1,-12.275099999999973,4.5595854922279794e-08,71
1970000000,1,0.1448999999999856,4.467005076142132e-08,77
1950000000,1,4.284899999999972,4.512820512820513e-08,67
1950000000,1,0.1448999999999856,4.512820512820513e-08,66
1940000000,1,-8.135099999999987,4.536082474226804e-08,75
2000000000,1,4.284899999999972,4.4e-08,69
1990000000,1,4.284899999999972,4.422110552763819e-08,79
1980000000,1,4.284899999999972,4.444444444444445e-08,63
1930000000,1,-16.41509999999996,4.5595854922279794e-08,65
1980000000,1,-28.83509999999992,4.444444444444445e-08,64
1920000000,1,-45.395099999999864,4.5833333333333333e-08,70
1950000000,1,-37.11509999999989,4.512820512820513e-08,80
1910000000,1,4.284899999999972,4.607329842931937e-08,75
1960000000,1,4.284899999999972,4.489795918367347e-08,65
1980000000,1,-8.135099999999987,4.444444444444445e-08,66
1970000000,1,-16.41509999999996,4.467005076142132e-08,77
1920000000,1,4.284899999999972,4.5833333333333333e-08,69
1930000000,1,4.284899999999972,4.5595854922279794e-08,75
1960000000,1,4.284899999999972,4.489795918367347e-08,66
1970000000,1,-3.9951000000000008,4.467005076142132e-08,78
1920000000,1,4.284899999999972,4.5833333333333333e-08,73
1910000000,1,4.284899999999972,4.607329842931937e-08,78
1930000000,1,4.284899999999972,4.5595854922279794e-08,65
1980000000,1,-8.135099999999987,4.444444444444445e-08,80
1930000000,1,4.284899999999972,4.5595854922279794e-08,64
1940000000,1,-12.275099999999973,4.536082474226804e-08,65
1940000000,1,-24.695099999999933,4.536082474226804e-08,77
1940000000,1,4.284899999999972,4.536082474226804e-08,65
1930000000,1,-8.135099999999987,4.5595854922279794e-08,78
1960000000,1,4.284899999999972,4.489795918367347e-08,60
2000000000,1,-28.83509999999992,4.4e-08,71
1960000000,1,-16.41509999999996,4.489795918367347e-08,65
1990000000,1,-28.83509999999992,4.422110552763819e-08,72
1920000000,1,-12.275099999999973,4.5833333333333333e-08,61
1950000000,1,-41.25509999999988,4.512820512820513e-08,62
1920000000,1,-66.0950999999998,4.5833333333333333e-08,71
2000000000,1,-53.67509999999984,4.4e-08,65
1930000000,1,-66.0950999999998,4.5595854922279794e-08,79
1950000000,1,-20.555099999999946,4.512820512820513e-08,78
1900000000,1,4.284899999999972,4.631578947368421e-08,76
1990000000,1,4.284899999999972,4.422110552763819e-08,77
1980000000,1,4.284899999999972,4.444444444444445e-08,69
2000000000,1,4.284899999999972,4.4e-08,71
1900000000,1,4.284899999999972,4.631578947368421e-08,74
1920000000,1,4.284899999999972,4.5833333333333333e-08,78
1950000000,1,4.284899999999972,4.512820512820513e-08,72
1990000000,1,4.284899999999972,4.422110552763819e-08,64
1970000000,1,-12.275099999999973,4.467005076142132e-08,78
1950000000,1,4.284899999999972,4.512820512820513e-08,73
1990000000,1,4.284899999999972,4.422110552763819e-08,79
1950000000,1,4.284899999999972,4.512820512820513e-08,78
1920000000,1,4.284899999999972,4.5833333333333333e-08,77
1980000000,1,4.284899999999972,4.444444444444445e-08,63
1920000000,1,-16.41509999999996,4.5833333333333333e-08,77
1940000000,1,4.284899999999972,4.536082474226804e-08,61
1970000000,1,-24.695099999999933,4.467005076142132e-08,70
1910000000,1,-16.41509999999996,4.607329842931937e-08,74
1910000000,1,4.284899999999972,4.607329842931937e-08,80
1940000000,1,4.284899999999972,4.536082474226804e-08,80
1940000000,1,4.284899999999972,4.536082474226804e-08,68
1900000000,1,4.284899999999972,4.631578947368421e-08,69
1990000000,1,4.284899999999972,4.422110552763819e-08,73
1930000000,1,4.284899999999972,4.5595854922279794e-08,72
1960000000,1,4.284899999999972,4.489795918367347e-08,66
1930000000,1,-3.9951000000000008,4.5595854922279794e-08,78
1980000000,1,4.284899999999972,4.444444444444445e-08,72
1930000000,1,4.284899999999972,4.5595854922279794e-08,71
1970000000,1,4.284899999999972,4.467005076142132e-08,73
1950000000,1,4.284899999999972,4.512820512820513e-08,65
1980000000,1,-8.135099999999987,4.444444444444445e-08,72
1950000000,1,4.284899999999972,4.512820512820513e-08,63
1990000000,1,-16.41509999999996,4.422110552763819e-08,75
1980000000,1,4.284899999999972,4.444444444444445e-08,79
1910000000,1,4.284899999999972,4.607329842931937e-08,62
1940000000,1,-20.555099999999946,4.536082474226804e-08,62
2000000000,1,-45.395099999999864,4.4e-08,70
1960000000,1,-37.11509999999989,4.489795918367347e-08,65
1910000000,1,-49.53509999999985,4.607329842931937e-08,61
1910000000,1,-78.51509999999976,4.607329842931937e-08,63
1910000000,1,-99.2150999999997,4.607329842931937e-08,79
1950000000,1,-53.67509999999984,4.512820512820513e-08,65
1940000000,1,-66.0950999999998,4.536082474226804e-08,72
1930000000,1,-49.53509999999985,4.5595854922279794e-08,78
1980000000,1,-8.135099999999987,4.444444444444445e-08,78
1960000000,1,4.284899999999972,4.489795918367347e-08,61
1980000000,1,-24.695099999999933,4.444444444444445e-08,66
1990000000,1,-32.975099999999905,4.422110552763819e-08,79
1950000000,1,4.284899999999972,4.512820512820513e-08,70
1910000000,1,4.284899999999972,4.607329842931937e-08,63
1900000000,1,-16.41509999999996,4.631578947368421e-08,70
1910000000,1,-8.135099999999987,4.607329842931937e-08,67
1970000000,1,-12.275099999999973,4.467005076142132e-08,74
1960000000,1,4.284899999999972,4.489795918367347e-08,62
1980000000,1,-20.555099999999946,4.444444444444445e-08,66
1960000000,1,-28.83509999999992,4.489795918367347e-08,78
1940000000,1,4.284899999999972,4.536082474226804e-08,61
2000000000,1,-24.695099999999933,4.4e-08,75
1990000000,1,4.284899999999972,4.422110552763819e-08,78
1970000000,1,4.284899999999972,4.467005076142132e-08,72
1980000000,1,4.284899999999972,4.444444444444445e-08,71
1980000000,1,4.284899999999972,4.444444444444445e-08,62
1930000000,1,-20.555099999999946,4.5595854922279794e-08,63
1960000000,1,-41.25509999999988,4.489795918367347e-08,75
1990000000,1,-12.275099999999973,4.422110552763819e-08,80
1930000000,1,4.284899999999972,4.5595854922279794e-08,66
1950000000,1,-3.9951000000000008,4.512820512820513e-08,73
1980000000,1,4.284899999999972,4.444444444444445e-08,72
1910000000,1,4.284899999999972,4.607329842931937e-08,73
1950000000,1,4.284899999999972,4.512820512820513e-08,74
1960000000,1,4.284899999999972,4.489795918367347e-08,63
1960000000,1,-16.41509999999996,4.489795918367347e-08,71
1940000000,1,-3.9951000000000008,4.536082474226804e-08,66
1990000000,1,-12.275099999999973,4.422110552763819e-08,66
1960000000,1,-20.555099999999946,4.489795918367347e-08,71
1900000000,1,-8.135099999999987,4.631578947368421e-08,60
1910000000,1,-41.25509999999988,4.607329842931937e-08,79
2000000000,1,4.284899999999972,4.4e-08,79
1940000000,1,4.284899999999972,4.536082474226804e-08,74
1960000000,1,4.284899999999972,4.489795918367347e-08,61
1930000000,1,-24.695099999999933,4.5595854922279794e-08,69
1930000000,1,-20.555099999999946,4.5595854922279794e-08,72
1960000000,1,-3.9951000000000008,4.489795918367347e-08,80
1900000000,1,4.284899999999972,4.631578947368421e-08,63
1960000000,1,-16.41509999999996,4.489795918367347e-08,72
1960000000,1,0.1448999999999856,4.489795918367347e-08,73
1900000000,1,4.284899999999972,4.631578947368421e-08,78
1920000000,1,4.284899999999972,4.5833333333333333e-08,70
1960000000,1,4.284899999999972,4.489795918367347e-08,62
1930000000,1,-20.555099999999946,4.5595854922279794e-08,77
2000000000,1,4.284899999999972,4.4e-08,73
1950000000,1,4.284899999999972,4.512820512820513e-08,60
1910000000,1,-28.83509999999992,4.607329842931937e-08,61
1920000000,1,-57.81509999999982,4.5833333333333333e-08,77
1910000000,1,-20.555099999999946,4.607329842931937e-08,75
1960000000,1,4.284899999999972,4.489795918367347e-08,80
1900000000,1,4.284899999999972,4.631578947368421e-08,60
1900000000,1,-28.83509999999992,4.631578947368421e-08,64
1920000000,1,-45.395099999999864,4.5833333333333333e-08,79
1950000000,1,0.1448999999999856,4.512820512820513e-08,78
1930000000,1,4.284899999999972,4.5595854922279794e-08,78
1970000000,1,4.284899999999972,4.467005076142132e-08,62
1950000000,1,-20.555099999999946,4.512820512820513e-08,79
1900000000,1,4.284899999999972,4.631578947368421e-08,62
1970000000,1,-20.555099999999946,4.467005076142132e-08,74
1940000000,1,4.284899999999972,4.536082474226804e-08,73
1950000000,1,4.284899999999972,4.512820512820513e-08,73
1940000000,1,4.284899999999972,4.536082474226804e-08,68
1940000000,1,4.284899999999972,4.536082474226804e-08,80
1900000000,1,4.284899999999972,4.631578947368421e-08,76
1970000000,1,4.284899999999972,4.467005076142132e-08,74
1970000000,1,4.284899999999972,4.467005076142132e-08,67
1990000000,1,0.1448999999999856,4.422110552763819e-08,68
1900000000,1,0.1448999999999856,4.631578947368421e-08,64
1980000000,1,-16.41509999999996,4.444444444444445e-08,67
1920000000,1,-20.555099999999946,4.5833333333333333e-08,67
1910000000,1,-24.695099999999933,4.607329842931937e-08,77
1950000000,1,4.284899999999972,4.512820512820513e-08,64
1970000000,1,-12.275099999999973,4.467005076142132e-08,68
1940000000,1,-12.275099999999973,4.536082474226804e-08,68
1900000000,1,-12.275099999999973,4.631578947368421e-08,61
1950000000,1,-41.25509999999988,4.512820512820513e-08,77
1910000000,1,-3.9951000000000008,4.607329842931937e-08,61
2000000000,1,-32.975099999999905,4.4e-08,74
1940000000,1,-8.135099999999987,4.536082474226804e-08,62
1950000000,1,-32.975099999999905,4.512820512820513e-08,66
1970000000,1,-41.25509999999988,4.467005076142132e-08,69
1930000000,1,-37.11509999999989,4.5595854922279794e-08,72
1940000000,1,-20.555099999999946,4.536082474226804e-08,77
1910000000,1,4.284899999999972,4.607329842931937e-08,60
1900000000,1,-28.83509999999992,4.631578947368421e-08,64
1900000000,1,-45.395099999999864,4.631578947368421e-08,80
1940000000,1,4.284899999999972,4.536082474226804e-08,76
1990000000,1,4.284899999999972,4.422110552763819e-08,75
1900000000,1,4.284899999999972,4.631578947368421e-08,69
2000000000,1,4.284899999999972,4.4e-08,61
1970000000,1,-24.695099999999933,4.467005076142132e-08,66
1920000000,1,-32.975099999999905,4.5833333333333333e-08,66
2000000000,1,-41.25509999999988,4.4e-08,69
1900000000,1,-37.11509999999989,4.631578947368421e-08,78
1910000000,1,4.284899999999972,4.607329842931937e-08,60
1970000000,1,-28.83509999999992,4.467005076142132e-08,71
1930000000,1,-16.41509999999996,4.5595854922279794e-08,76
1970000000,1,4.284899999999972,4.467005076142132e-08,72
1940000000,1,4.284899999999972,4.536082474226804e-08,62
1990000000,1,-20.555099999999946,4.422110552763819e-08,80
1990000000,1,4.284899999999972,4.422110552763819e-08,67
1950000000,1,0.1448999999999856,4.512820512820513e-08,61
1970000000,1,-28.83509999999992,4.467005076142132e-08,69
1990000000,1,-24.695099999999933,4.422110552763819e-08,60
2000000000,1,-57.81509999999982,4.4e-08,73
1980000000,1,-37.11509999999989,4.444444444444445e-08,80
1920000000,1,4.284899999999972,4.5833333333333333e-08,69
1990000000,1,4.284899999999972,4.422110552763819e-08,75
1950000000,1,4.284899999999972,4.512820512820513e-08,61
1920000000,1,-24.695099999999933,4.5833333333333333e-08,77
1990000000,1,4.284899999999972,4.422110552763819e-08,72
1910000000,1,4.284899999999972,4.607329842931937e-08,74
1930000000,1,4.284899999999972,4.5595854922279794e-08,75
1920000000,1,4.284899999999972,4.5833333333333333e-08,74
1990000000,1,4.284899999999972,4.422110552763819e-08,78
1940000000,1,4.284899999999972,4.536082474226804e-08,80
1910000000,1,4.284899999999972,4.607329842931937e-08,61
1910000000,1,-24.695099999999933,4.607329842931937e-08,73
1930000000,1,-3.9951000000000008,4.5595854922279794e-08,77
1940000000,1,4.284899999999972,4.536082474226804e-08,70
1950000000,1,4.284899999999972,4.512820512820513e-08,69
1970000000,1,4.284899999999972,4.467005076142132e-08,76
1940000000,1,4.284899999999972,4.536082474226804e-08,77
1910000000,1,4.284899999999972,4.607329842931937e-08,73
1980000000,1,4.284899999999972,4.444444444444445e-08,79
1930000000,1,4.284899999999972,4.5595854922279794e-08,67
1930000000,1,0.1448999999999856,4.5595854922279794e-08,75
1930000000,1,4.284899999999972,4.5595854922279794e-08,66
1910000000,1,-3.9951000000000008,4.607329842931937e-08,72
1970000000,1,4.284899999999972,4.467005076142132e-08,74
1990000000,1,4.284899999999972,4.422110552763819e-08,61
1980000000,1,-24.695099999999933,4.444444444444445e-08,68
1900000000,1,-24.695099999999933,4.631578947368421e-08,61
1970000000,1,-53.67509999999984,4.467005076142132e-08,68
1980000000,1,-53.67509999999984,4.444444444444445e-08,68
1940000000,1,-53.67509999999984,4.536082474226804e-08,70
1950000000,1,-45.395099999999864,4.512820512820513e-08,77
1970000000,1,-8.135099999999987,4.467005076142132e-08,70
1970000000,1,0.1448999999999856,4.467005076142132e-08,80
1970000000,1,4.284899999999972,4.467005076142132e-08,73
1920000000,1,4.284899999999972,4.5833333333333333e-08,70
1980000000,1,4.284899999999972,4.444444444444445e-08,73
1910000000,1,4.284899999999972,4.607329842931937e-08,61
1910000000,1,-24.695099999999933,4.607329842931937e-08,74
2000000000,1,0.1448999999999856,4.4e-08,64
1910000000,1,-16.41509999999996,4.607329842931937e-08,63
1900000000,1,-37.11509999999989,4.631578947368421e-08,72
1960000000,1,-20.555099999999946,4.489795918367347e-08,67
1950000000,1,-24.695099999999933,4.512820512820513e-08,62
2000000000,1,-49.53509999999985,4.4e-08,68
1950000000,1,-49.53509999999985,4.512820512820513e-08,80
1970000000,1,0.1448999999999856,4.467005076142132e-08,73
1940000000,1,4.284899999999972,4.536082474226804e-08,62
1990000000,1,-20.555099999999946,4.422110552763819e-08,71
1910000000,1,-8.135099999999987,4.607329842931937e-08,80
1980000000,1,4.284899999999972,4.444444444444445e-08,78
1990000000,1,4.284899999999972,4.422110552763819e-08,80
1930000000,1,4.284899999999972,4.5595854922279794e-08,68
1990000000,1,4.284899999999972,4.422110552763819e-08,77
2000000000,1,4.284899999999972,4.4e-08,65
1920000000,1,-8.135099999999987,4.5833333333333333e-08,60
1960000000,1,-41.25509999999988,4.489795918367347e-08,70
1980000000,1,-32.975099999999905,4.444444444444445e-08,80
1990000000,1,4.284899999999972,4.422110552763819e-08,70
1950000000,1,4.284899999999972,4.512820512820513e-08,75
1910000000,1,4.284899999999972,4.607329842931937e-08,70
1970000000,1,4.284899999999972,4.467005076142132e-08,75
2000000000,1,4.284899999999972,4.4e-08,77
1930000000,1,4.284899999999972,4.5595854922279794e-08,77
1940000000,1,4.284899999999972,4.536082474226804e-08,74
1990000000,1,4.284899999999972,4.422110552763819e-08,62
1900000000,1,-20.555099999999946,4.631578947368421e-08,66
1930000000,1,-28.83509999999992,4.5595854922279794e-08,66
1970000000,1,-37.11509999999989,4.467005076142132e-08,71
1920000000,1,-24.695099999999933,4.5833333333333333e-08,62
1950000000,1,-49.53509999999985,4.512820512820513e-08,65
1980000000,1,-61.95509999999981,4.444444444444445e-08,74
1970000000,1,-37.11509999999989,4.467005076142132e-08,65
1930000000,1,-49.53509999999985,4.5595854922279794e-08,68
1900000000,1,-49.53509999999985,4.631578947368421e-08,63
1990000000,1,-70.23509999999979,4.422110552763819e-08,69
1960000000,1,-66.0950999999998,4.489795918367347e-08,78
1920000000,1,-24.695099999999933,4.5833333333333333e-08,72
1910000000,1,-8.135099999999987,4.607329842931937e-08,64
1920000000,1,-24.695099999999933,4.5833333333333333e-08,61
1960000000,1,-53.67509999999984,4.489795918367347e-08,74
1950000000,1,-28.83509999999992,4.512820512820513e-08,75
1900000000,1,0.1448999999999856,4.631578947368421e-08,74
1960000000,1,4.284899999999972,4.489795918367347e-08,65
1950000000,1,-8.135099999999987,4.512820512820513e-08,61
1970000000,1,-37.11509999999989,4.467005076142132e-08,65
1950000000,1,-49.53509999999985,4.512820512820513e-08,76
1980000000,1,-16.41509999999996,4.444444444444445e-08,70
1960000000,1,-8.135099999999987,4.489795918367347e-08,78
1910000000,1,4.284899999999972,4.607329842931937e-08,70
1990000000,1,4.284899999999972,4.422110552763819e-08,62
1910000000,1,-20.555099999999946,4.607329842931937e-08,71
1990000000,1,-8.135099999999987,4.422110552763819e-08,69
1960000000,1,-3.9951000000000008,4.489795918367347e-08,79
1970000000,1,4.284899999999972,4.467005076142132e-08,76
1920000000,1,4.284899999999972,4.5833333333333333e-08,63
1920000000,1,-16.41509999999996,4.5833333333333333e-08,63
1910000000,1,-37.11509999999989,4.607329842931937e-08,80
1930000000,1,4.284899999999972,4.5595854922279794e-08,70
2000000000,1,4.284899999999972,4.4e-08,77
1900000000,1,4.284899999999972,4.631578947368421e-08,65
1930000000,1,-8.135099999999987,4.5595854922279794e-08,76
1960000000,1,4.284899999999972,4.489795918367347e-08,76
1950000000,1,4.284899999999972,4.512820512820513e-08,72
1900000000,1,4.284899999999972,4.631578947368421e-08,70
1990000000,1,4.284899999999972,4.422110552763819e-08,65
1990000000,1,-8.135099999999987,4.422110552763819e-08,69
1970000000,1,-3.9951000000000008,4.467005076142132e-08,77
970000000,0,17.55609999999998,4.22680412371134e-08,73
910000000,0,17.55609999999998,4.5054945054945056e-08,71
980000000,0,17.55609999999998,4.183673469387755e-08,74
950000000,0,17.55609999999998,4.315789473684211e-08,70
990000000,0,17.55609999999998,4.141414141414141e-08,63
990000000,1,-16.41509999999996,8.88888888888889e-08,78
970000000,0,17.55609999999998,4.22680412371134e-08,70
930000000,0,17.55609999999998,4.4086021505376344e-08,70
950000000,0,17.55609999999998,4.315789473684211e-08,60
910000000,1,-28.83509999999992,9.67032967032967e-08,64
950000000,1,-45.395099999999864,9.263157894736842e-08,79
930000000,1,0.1448999999999856,9.46236559139785e-08,76
1000000000,0,17.55609999999998,4.1e-08,64
910000000,1,-12.275099999999973,9.67032967032967e-08,61
1000000000,1,-41.25509999999988,8.8e-08,70
950000000,1,-32.975099999999905,9.263157894736842e-08,68
960000000,1,-32.975099999999905,9.166666666666667e-08,62
960000000,1,-57.81509999999982,9.166666666666667e-08,79
920000000,1,-12.275099999999973,9.565217391304348e-08,76
900000000,0,17.55609999999998,4.555555555555556e-08,67
950000000,1,0.1448999999999856,9.263157894736842e-08,77
970000000,0,17.55609999999998,4.22680412371134e-08,70
990000000,0,17.55609999999998,4.141414141414141e-08,69
940000000,0,17.55609999999998,4.3617021276595746e-08,57
980000000,1,-41.25509999999988,8.979591836734694e-08,77
990000000,1,-3.9951000000000008,8.88888888888889e-08,64
950000000,1,-20.555099999999946,9.263157894736842e-08,73
960000000,1,0.1448999999999856,9.166666666666667e-08,78
960000000,0,17.55609999999998,4.270833333333333e-08,59
970000000,1,-32.975099999999905,9.072164948453609e-08,69
960000000,1,-28.83509999999992,9.166666666666667e-08,69
930000000,1,-24.695099999999933,9.46236559139785e-08,80
910000000,0,17.55609999999998,4.5054945054945056e-08,58
930000000,1,-37.11509999999989,9.46236559139785e-08,71
950000000,1,-24.695099999999933,9.263157894736842e-08,61
900000000,1,-53.67509999999984,9.777777777777778e-08,73
950000000,1,-32.975099999999905,9.263157894736842e-08,75
930000000,1,-3.9951000000000008,9.46236559139785e-08,66
910000000,1,-12.275099999999973,9.67032967032967e-08,62
920000000,1,-37.11509999999989,9.565217391304348e-08,80
990000000,0,17.55609999999998,4.141414141414141e-08,54
980000000,1,-53.67509999999984,8.979591836734694e-08,69
910000000,1,-49.53509999999985,9.67032967032967e-08,77
930000000,1,-12.275099999999973,9.46236559139785e-08,68
920000000,1,-12.275099999999973,9.565217391304348e-08,69
940000000,1,-8.135099999999987,9.361702127659574e-08,76
960000000,0,17.55609999999998,4.270833333333333e-08,59
970000000,1,-32.975099999999905,9.072164948453609e-08,60
910000000,1,-66.0950999999998,9.67032967032967e-08,75
910000000,1,-37.11509999999989,9.67032967032967e-08,62
1000000000,1,-61.95509999999981,8.8e-08,78
940000000,1,-20.555099999999946,9.361702127659574e-08,70
910000000,1,-12.275099999999973,9.67032967032967e-08,60
990000000,1,-45.395099999999864,8.88888888888889e-08,63
900000000,1,-66.0950999999998,9.777777777777778e-08,64
990000000,1,-82.65509999999975,8.88888888888889e-08,65
950000000,1,-95.07509999999971,9.263157894736842e-08,80
1000000000,1,-45.395099999999864,8.8e-08,65
910000000,1,-57.81509999999982,9.67032967032967e-08,68
1000000000,1,-57.81509999999982,8.8e-08,70
980000000,1,-49.53509999999985,8.979591836734694e-08,74
900000000,1,-24.695099999999933,9.777777777777778e-08,74
960000000,1,0.1448999999999856,9.166666666666667e-08,80
900000000,0,17.55609999999998,4.555555555555556e-08,56
990000000,1,-45.395099999999864,8.88888888888889e-08,71
900000000,1,-32.975099999999905,9.777777777777778e-08,65
900000000,1,-45.395099999999864,9.777777777777778e-08,64
1000000000,1,-61.95509999999981,8.8e-08,62
920000000,1,-86.79509999999974,9.565217391304348e-08,68
930000000,1,-86.79509999999974,9.46236559139785e-08,76
910000000,1,-53.67509999999984,9.67032967032967e-08,60
960000000,1,-86.79509999999974,9.166666666666667e-08,74
900000000,1,-61.95509999999981,9.777777777777778e-08,71
900000000,1,-49.53509999999985,9.777777777777778e-08,76
960000000,1,-16.41509999999996,9.166666666666667e-08,66
980000000,1,-24.695099999999933,8.979591836734694e-08,60
940000000,1,-57.81509999999982,9.361702127659574e-08,64
920000000,1,-74.37509999999978,9.565217391304348e-08,71
910000000,1,-61.95509999999981,9.67032967032967e-08,62
910000000,1,-86.79509999999974,9.67032967032967e-08,70
990000000,1,-78.51509999999976,8.88888888888889e-08,78
950000000,1,-37.11509999999989,9.263157894736842e-08,67
980000000,1,-41.25509999999988,8.979591836734694e-08,79
920000000,0,17.55609999999998,4.456521739130435e-08,71
940000000,0,17.55609999999998,4.3617021276595746e-08,56
900000000,1,-45.395099999999864,9.777777777777778e-08,76
950000000,1,-12.275099999999973,9.263157894736842e-08,66
970000000,1,-20.555099999999946,9.072164948453609e-08,80
990000000,0,17.55609999999998,4.141414141414141e-08,64
960000000,1,-12.275099999999973,9.166666666666667e-08,65
1000000000,1,-24.695099999999933,8.8e-08,62
950000000,1,-49.53509999999985,9.263157894736842e-08,76
990000000,1,-16.41509999999996,8.88888888888889e-08,66
900000000,1,-24.695099999999933,9.777777777777778e-08,75
950000000,0,17.55609999999998,4.315789473684211e-08,73
1000000000,0,17.55609999999998,4.1e-08,63
970000000,1,-16.41509999999996,9.072164948453609e-08,78
940000000,0,17.55609999999998,4.3617021276595746e-08,55
910000000,1,-49.53509999999985,9.67032967032967e-08,68
940000000,1,-49.53509999999985,9.361702127659574e-08,69
930000000,1,-45.395099999999864,9.46236559139785e-08,65
950000000,1,-57.81509999999982,9.263157894736842e-08,64
980000000,1,-74.37509999999978,8.979591836734694e-08,63
970000000,1,-95.07509999999971,9.072164948453609e-08,65
910000000,1,-107.49509999999967,9.67032967032967e-08,78
1000000000,1,-66.0950999999998,8.8e-08,73
970000000,1,-45.395099999999864,9.072164948453609e-08,74
920000000,1,-20.555099999999946,9.565217391304348e-08,77
990000000,0,17.55609999999998,4.141414141414141e-08,55
950000000,1,-49.53509999999985,9.263157894736842e-08,69
990000000,1,-45.395099999999864,8.88888888888889e-08,75
930000000,1,-16.41509999999996,9.46236559139785e-08,64
980000000,1,-32.975099999999905,8.979591836734694e-08,77
900000000,0,17.55609999999998,4.555555555555556e-08,57
1000000000,1,-41.25509999999988,8.8e-08,61
900000000,1,-70.23509999999979,9.777777777777778e-08,79
960000000,1,-24.695099999999933,9.166666666666667e-08,74
1000000000,1,0.1448999999999856,8.8e-08,64
990000000,1,-16.41509999999996,8.88888888888889e-08,72
960000000,1,0.1448999999999856,9.166666666666667e-08,66
950000000,1,-8.135099999999987,9.263157894736842e-08,73
990000000,0,17.55609999999998,4.141414141414141e-08,71
920000000,0,17.55609999999998,4.456521739130435e-08,71
930000000,0,17.55609999999998,4.4086021505376344e-08,74
910000000,0,17.55609999999998,4.5054945054945056e-08,66
980000000,1,-3.9951000000000008,8.979591836734694e-08,69
920000000,1,0.1448999999999856,9.565217391304348e-08,76
980000000,0,17.55609999999998,4.183673469387755e-08,62
910000000,1,-20.555099999999946,9.67032967032967e-08,62
1000000000,1,-45.395099999999864,8.8e-08,64
950000000,1,-61.95509999999981,9.263157894736842e-08,70
960000000,1,-53.67509999999984,9.166666666666667e-08,78
970000000,1,-12.275099999999973,9.072164948453609e-08,70
960000000,1,-3.9951000000000008,9.166666666666667e-08,75
960000000,0,17.55609999999998,4.270833333333333e-08,72
980000000,0,17.55609999999998,4.183673469387755e-08,55
910000000,1,-49.53509999999985,9.67032967032967e-08,64
950000000,1,-66.0950999999998,9.263157894736842e-08,61
930000000,1,-95.07509999999971,9.46236559139785e-08,74
990000000,1,-70.23509999999979,8.88888888888889e-08,72
940000000,1,-53.67509999999984,9.361702127659574e-08,70
910000000,1,-45.395099999999864,9.67032967032967e-08,70
1000000000,1,-37.11509999999989,8.8e-08,68
940000000,1,-37.11509999999989,9.361702127659574e-08,64
940000000,1,-53.67509999999984,9.361702127659574e-08,77
950000000,1,-16.41509999999996,9.263157894736842e-08,63
960000000,1,-37.11509999999989,9.166666666666667e-08,71
940000000,1,-24.695099999999933,9.361702127659574e-08,63
900000000,1,-45.395099999999864,9.777777777777778e-08,62
970000000,1,-70.23509999999979,9.072164948453609e-08,63
940000000,1,-90.93509999999972,9.361702127659574e-08,62
990000000,1,-115.77509999999964,8.88888888888889e-08,68
920000000,1,-115.77509999999964,9.565217391304348e-08,73
980000000,1,-95.07509999999971,8.979591836734694e-08,68
950000000,1,-95.07509999999971,9.263157894736842e-08,75
910000000,1,-66.0950999999998,9.67032967032967e-08,68
910000000,1,-66.0950999999998,9.67032967032967e-08,60
910000000,1,-99.2150999999997,9.67032967032967e-08,68
900000000,1,-99.2150999999997,9.777777777777778e-08,68
930000000,1,-99.2150999999997,9.46236559139785e-08,70
940000000,1,-90.93509999999972,9.361702127659574e-08,68
960000000,1,-90.93509999999972,9.166666666666667e-08,80
920000000,1,-41.25509999999988,9.565217391304348e-08,72
990000000,1,-24.695099999999933,8.88888888888889e-08,78
900000000,0,17.55609999999998,4.555555555555556e-08,58
970000000,1,-37.11509999999989,9.072164948453609e-08,67
1000000000,1,-41.25509999999988,8.8e-08,60
1000000000,1,-74.37509999999978,8.8e-08,62
980000000,1,-99.2150999999997,8.979591836734694e-08,73
950000000,1,-78.51509999999976,9.263157894736842e-08,66
1000000000,1,-86.79509999999974,8.8e-08,78
910000000,1,-45.395099999999864,9.67032967032967e-08,66
900000000,1,-53.67509999999984,9.777777777777778e-08,64
960000000,1,-70.23509999999979,9.166666666666667e-08,62
1000000000,1,-95.07509999999971,8.8e-08,60
900000000,1,-128.1950999999996,9.777777777777778e-08,68
920000000,1,-128.1950999999996,9.565217391304348e-08,70
930000000,1,-119.91509999999963,9.46236559139785e-08,71
