exit,DPP,current_resource,latency,p_th,objective
0,0,100000000,2.4e-07,40,95.99999999999999
0,0,200000000,1.2e-07,40,47.99999999999999
0,0,300000000,8e-08,40,32.0
0,0,400000000,6e-08,40,23.999999999999996
0,0,500000000,4.8e-08,40,19.2
0,0,600000000,4e-08,40,16.0
0,0,700000000,3.4285714285714286e-08,40,13.714285714285715
0,0,800000000,3e-08,40,11.999999999999998
0,0,900000000,2.6666666666666667e-08,40,10.666666666666666
0,0,1000000000,2.4e-08,40,9.6
0,0,1100000000,2.181818181818182e-08,40,8.727272727272728
0,0,1200000000,2e-08,40,8.0
0,0,1300000000,1.846153846153846e-08,40,7.384615384615384
0,0,1400000000,1.7142857142857143e-08,40,6.857142857142858
0,0,1500000000,1.6e-08,40,6.4
0,0,1600000000,1.5e-08,40,5.999999999999999
0,0,1700000000,1.411764705882353e-08,40,5.647058823529412
0,0,1800000000,1.3333333333333334e-08,40,5.333333333333333
0,0,1900000000,1.2631578947368422e-08,40,5.052631578947369
0,0,2000000000,1.2e-08,40,4.8
0,0,2100000000,1.1428571428571429e-08,40,4.571428571428571
0,0,2200000000,1.090909090909091e-08,40,4.363636363636364
0,0,2300000000,1.0434782608695652e-08,40,4.173913043478261
0,0,2400000000,1e-08,40,4.0
0,0,2500000000,9.6e-09,40,3.84
0,0,2600000000,9.23076923076923e-09,40,3.692307692307692
0,0,2700000000,8.888888888888889e-09,40,3.5555555555555554
0,0,2800000000,8.571428571428572e-09,40,3.428571428571429
0,0,2900000000,8.275862068965517e-09,40,3.310344827586207
0,0,3000000000,8e-09,40,3.2
0,0,3100000000,7.741935483870967e-09,40,3.096774193548387
0,0,3200000000,7.5e-09,40,2.9999999999999996
0,0,3300000000,7.272727272727273e-09,40,2.909090909090909
0,0,3400000000,7.058823529411765e-09,40,2.823529411764706
0,0,3500000000,6.8571428571428575e-09,40,2.742857142857143
0,0,3600000000,6.666666666666667e-09,40,2.6666666666666665
0,0,3700000000,6.4864864864864865e-09,40,2.5945945945945947
0,0,3800000000,6.315789473684211e-09,40,2.5263157894736845
0,0,3900000000,6.153846153846154e-09,40,2.4615384615384617
0,0,4000000000,6e-09,40,2.4
1,400,100000000,5.4e-07,40,616.0
1,400,200000000,2.7e-07,40,508.0
1,400,300000000,1.8e-07,40,472.0
1,400,400000000,1.35e-07,40,454.0
1,400,500000000,1.08e-07,40,443.2
1,400,600000000,9e-08,40,436.0
1,400,700000000,7.714285714285714e-08,40,430.85714285714283
1,400,800000000,6.75e-08,40,427.0
1,400,900000000,6e-08,40,424.0
1,400,1000000000,5.4e-08,40,421.6
1,400,1100000000,4.909090909090909e-08,40,419.6363636363636
1,400,1200000000,4.5e-08,40,418.0
1,400,1300000000,4.153846153846154e-08,40,416.61538461538464
1,400,1400000000,3.857142857142857e-08,40,415.42857142857144
1,400,1500000000,3.6e-08,40,414.4
1,400,1600000000,3.375e-08,40,413.5
1,400,1700000000,3.176470588235294e-08,40,412.70588235294116
1,400,1800000000,3e-08,40,412.0
1,400,1900000000,2.8421052631578947e-08,40,411.36842105263156
1,400,2000000000,2.7e-08,40,410.8
1,400,2100000000,2.5714285714285715e-08,40,410.2857142857143
1,400,2200000000,2.4545454545454544e-08,40,409.8181818181818
1,400,2300000000,2.347826086956522e-08,40,409.39130434782606
1,400,2400000000,2.25e-08,40,409.0
1,400,2500000000,2.16e-08,40,408.64
1,400,2600000000,2.076923076923077e-08,40,408.3076923076923
1,400,2700000000,2e-08,40,408.0
1,400,2800000000,1.9285714285714284e-08,40,407.7142857142857
1,400,2900000000,1.8620689655172413e-08,40,407.44827586206895
1,400,3000000000,1.8e-08,40,407.2
1,400,3100000000,1.7419354838709676e-08,40,406.96774193548384
1,400,3200000000,1.6875e-08,40,406.75
1,400,3300000000,1.6363636363636363e-08,40,406.54545454545456
1,400,3400000000,1.588235294117647e-08,40,406.3529411764706
1,400,3500000000,1.5428571428571428e-08,40,406.1714285714286
1,400,3600000000,1.5e-08,40,406.0
1,400,3700000000,1.4594594594594594e-08,40,405.8378378378378
1,400,3800000000,1.4210526315789474e-08,40,405.6842105263158
1,400,3900000000,1.3846153846153846e-08,40,405.53846153846155
1,400,4000000000,1.35e-08,40,405.4
2,1600,100000000,8.7e-07,40,1948.0
2,1600,200000000,4.35e-07,40,1774.0
2,1600,300000000,2.9e-07,40,1716.0
2,1600,400000000,2.175e-07,40,1687.0
2,1600,500000000,1.74e-07,40,1669.6
2,1600,600000000,1.45e-07,40,1658.0
2,1600,700000000,1.242857142857143e-07,40,1649.7142857142858
2,1600,800000000,1.0875e-07,40,1643.5
2,1600,900000000,9.666666666666667e-08,40,1638.6666666666667
2,1600,1000000000,8.7e-08,40,1634.8
2,1600,1100000000,7.909090909090909e-08,40,1631.6363636363637
2,1600,1200000000,7.25e-08,40,1629.0
2,1600,1300000000,6.692307692307693e-08,40,1626.7692307692307
2,1600,1400000000,6.214285714285715e-08,40,1624.857142857143
2,1600,1500000000,5.8e-08,40,1623.2
2,1600,1600000000,5.4375e-08,40,1621.75
2,1600,1700000000,5.11764705882353e-08,40,1620.4705882352941
2,1600,1800000000,4.8333333333333336e-08,40,1619.3333333333333
2,1600,1900000000,4.5789473684210526e-08,40,1618.3157894736842
2,1600,2000000000,4.35e-08,40,1617.4
2,1600,2100000000,4.1428571428571426e-08,40,1616.5714285714287
2,1600,2200000000,3.954545454545454e-08,40,1615.8181818181818
2,1600,2300000000,3.782608695652174e-08,40,1615.1304347826087
2,1600,2400000000,3.625e-08,40,1614.5
2,1600,2500000000,3.48e-08,40,1613.92
2,1600,2600000000,3.346153846153846e-08,40,1613.3846153846155
2,1600,2700000000,3.2222222222222224e-08,40,1612.888888888889
2,1600,2800000000,3.1071428571428575e-08,40,1612.4285714285713
2,1600,2900000000,3e-08,40,1612.0
2,1600,3000000000,2.9e-08,40,1611.6
2,1600,3100000000,2.806451612903226e-08,40,1611.225806451613
2,1600,3200000000,2.71875e-08,40,1610.875
2,1600,3300000000,2.6363636363636363e-08,40,1610.5454545454545
2,1600,3400000000,2.558823529411765e-08,40,1610.235294117647
2,1600,3500000000,2.4857142857142856e-08,40,1609.942857142857
2,1600,3600000000,2.4166666666666668e-08,40,1609.6666666666667
2,1600,3700000000,2.3513513513513514e-08,40,1609.4054054054054
2,1600,3800000000,2.2894736842105263e-08,40,1609.157894736842
2,1600,3900000000,2.2307692307692306e-08,40,1608.923076923077
2,1600,4000000000,2.175e-08,40,1608.7
3,2500,100000000,1.57e-06,40,3128.0
3,2500,200000000,7.85e-07,40,2814.0
3,2500,300000000,5.233333333333333e-07,40,2709.3333333333335
3,2500,400000000,3.925e-07,40,2657.0
3,2500,500000000,3.14e-07,40,2625.6
3,2500,600000000,2.6166666666666667e-07,40,2604.6666666666665
3,2500,700000000,2.242857142857143e-07,40,2589.714285714286
3,2500,800000000,1.9625e-07,40,2578.5
3,2500,900000000,1.7444444444444445e-07,40,2569.777777777778
3,2500,1000000000,1.57e-07,40,2562.8
3,2500,1100000000,1.4272727272727272e-07,40,2557.090909090909
3,2500,1200000000,1.3083333333333333e-07,40,2552.3333333333335
3,2500,1300000000,1.2076923076923078e-07,40,2548.3076923076924
3,2500,1400000000,1.1214285714285715e-07,40,2544.8571428571427
3,2500,1500000000,1.0466666666666666e-07,40,2541.866666666667
3,2500,1600000000,9.8125e-08,40,2539.25
3,2500,1700000000,9.235294117647058e-08,40,2536.9411764705883
3,2500,1800000000,8.722222222222223e-08,40,2534.8888888888887
3,2500,1900000000,8.263157894736842e-08,40,2533.0526315789475
3,2500,2000000000,7.85e-08,40,2531.4
3,2500,2100000000,7.476190476190476e-08,40,2529.904761904762
3,2500,2200000000,7.136363636363636e-08,40,2528.5454545454545
3,2500,2300000000,6.826086956521739e-08,40,2527.304347826087
3,2500,2400000000,6.541666666666667e-08,40,2526.1666666666665
3,2500,2500000000,6.28e-08,40,2525.12
3,2500,2600000000,6.038461538461539e-08,40,2524.153846153846
3,2500,2700000000,5.814814814814815e-08,40,2523.259259259259
3,2500,2800000000,5.6071428571428573e-08,40,2522.4285714285716
3,2500,2900000000,5.413793103448276e-08,40,2521.655172413793
3,2500,3000000000,5.233333333333333e-08,40,2520.9333333333334
3,2500,3100000000,5.0645161290322584e-08,40,2520.2580645161293
3,2500,3200000000,4.90625e-08,40,2519.625
3,2500,3300000000,4.757575757575758e-08,40,2519.030303030303
3,2500,3400000000,4.617647058823529e-08,40,2518.470588235294
3,2500,3500000000,4.4857142857142856e-08,40,2517.942857142857
3,2500,3600000000,4.3611111111111113e-08,40,2517.4444444444443
3,2500,3700000000,4.243243243243243e-08,40,2516.972972972973
3,2500,3800000000,4.131578947368421e-08,40,2516.5263157894738
3,2500,3900000000,4.025641025641026e-08,40,2516.102564102564
3,2500,4000000000,3.925e-08,40,2515.7
0,1,100000000,2.4e-07,41,96.99999999999999
0,1,200000000,1.2e-07,41,48.99999999999999
0,1,300000000,8e-08,41,33.0
0,1,400000000,6e-08,41,24.999999999999996
0,1,500000000,4.8e-08,41,20.2
0,1,600000000,4e-08,41,17.0
0,1,700000000,3.4285714285714286e-08,41,14.714285714285715
0,1,800000000,3e-08,41,12.999999999999998
0,1,900000000,2.6666666666666667e-08,41,11.666666666666666
0,1,1000000000,2.4e-08,41,10.6
0,1,1100000000,2.181818181818182e-08,41,9.727272727272728
0,1,1200000000,2e-08,41,9.0
0,1,1300000000,1.846153846153846e-08,41,8.384615384615383
0,1,1400000000,1.7142857142857143e-08,41,7.857142857142858
0,1,1500000000,1.6e-08,41,7.4
0,1,1600000000,1.5e-08,41,6.999999999999999
0,1,1700000000,1.411764705882353e-08,41,6.647058823529412
0,1,1800000000,1.3333333333333334e-08,41,6.333333333333333
0,1,1900000000,1.2631578947368422e-08,41,6.052631578947369
0,1,2000000000,1.2e-08,41,5.8
0,1,2100000000,1.1428571428571429e-08,41,5.571428571428571
0,1,2200000000,1.090909090909091e-08,41,5.363636363636364
0,1,2300000000,1.0434782608695652e-08,41,5.173913043478261
0,1,2400000000,1e-08,41,5.0
0,1,2500000000,9.6e-09,41,4.84
0,1,2600000000,9.23076923076923e-09,41,4.692307692307692
0,1,2700000000,8.888888888888889e-09,41,4.555555555555555
0,1,2800000000,8.571428571428572e-09,41,4.428571428571429
0,1,2900000000,8.275862068965517e-09,41,4.310344827586206
0,1,3000000000,8e-09,41,4.2
0,1,3100000000,7.741935483870967e-09,41,4.096774193548387
0,1,3200000000,7.5e-09,41,3.9999999999999996
0,1,3300000000,7.272727272727273e-09,41,3.909090909090909
0,1,3400000000,7.058823529411765e-09,41,3.823529411764706
0,1,3500000000,6.8571428571428575e-09,41,3.742857142857143
0,1,3600000000,6.666666666666667e-09,41,3.6666666666666665
0,1,3700000000,6.4864864864864865e-09,41,3.5945945945945947
0,1,3800000000,6.315789473684211e-09,41,3.5263157894736845
0,1,3900000000,6.153846153846154e-09,41,3.4615384615384617
0,1,4000000000,6e-09,41,3.4
1,361,100000000,5.4e-07,41,577.0
1,361,200000000,2.7e-07,41,469.0
1,361,300000000,1.8e-07,41,433.0
1,361,400000000,1.35e-07,41,415.0
1,361,500000000,1.08e-07,41,404.2
1,361,600000000,9e-08,41,397.0
1,361,700000000,7.714285714285714e-08,41,391.85714285714283
1,361,800000000,6.75e-08,41,388.0
1,361,900000000,6e-08,41,385.0
1,361,1000000000,5.4e-08,41,382.6
1,361,1100000000,4.909090909090909e-08,41,380.6363636363636
1,361,1200000000,4.5e-08,41,379.0
1,361,1300000000,4.153846153846154e-08,41,377.61538461538464
1,361,1400000000,3.857142857142857e-08,41,376.42857142857144
1,361,1500000000,3.6e-08,41,375.4
1,361,1600000000,3.375e-08,41,374.5
1,361,1700000000,3.176470588235294e-08,41,373.70588235294116
1,361,1800000000,3e-08,41,373.0
1,361,1900000000,2.8421052631578947e-08,41,372.36842105263156
1,361,2000000000,2.7e-08,41,371.8
1,361,2100000000,2.5714285714285715e-08,41,371.2857142857143
1,361,2200000000,2.4545454545454544e-08,41,370.8181818181818
1,361,2300000000,2.347826086956522e-08,41,370.39130434782606
1,361,2400000000,2.25e-08,41,370.0
1,361,2500000000,2.16e-08,41,369.64
1,361,2600000000,2.076923076923077e-08,41,369.3076923076923
1,361,2700000000,2e-08,41,369.0
1,361,2800000000,1.9285714285714284e-08,41,368.7142857142857
1,361,2900000000,1.8620689655172413e-08,41,368.44827586206895
1,361,3000000000,1.8e-08,41,368.2
1,361,3100000000,1.7419354838709676e-08,41,367.96774193548384
1,361,3200000000,1.6875e-08,41,367.75
1,361,3300000000,1.6363636363636363e-08,41,367.54545454545456
1,361,3400000000,1.588235294117647e-08,41,367.3529411764706
1,361,3500000000,1.5428571428571428e-08,41,367.1714285714286
1,361,3600000000,1.5e-08,41,367.0
1,361,3700000000,1.4594594594594594e-08,41,366.8378378378378
1,361,3800000000,1.4210526315789474e-08,41,366.6842105263158
1,361,3900000000,1.3846153846153846e-08,41,366.53846153846155
1,361,4000000000,1.35e-08,41,366.4
2,1521,100000000,8.7e-07,41,1869.0
2,1521,200000000,4.35e-07,41,1695.0
2,1521,300000000,2.9e-07,41,1637.0
2,1521,400000000,2.175e-07,41,1608.0
2,1521,500000000,1.74e-07,41,1590.6
2,1521,600000000,1.45e-07,41,1579.0
2,1521,700000000,1.242857142857143e-07,41,1570.7142857142858
2,1521,800000000,1.0875e-07,41,1564.5
2,1521,900000000,9.666666666666667e-08,41,1559.6666666666667
2,1521,1000000000,8.7e-08,41,1555.8
2,1521,1100000000,7.909090909090909e-08,41,1552.6363636363637
2,1521,1200000000,7.25e-08,41,1550.0
2,1521,1300000000,6.692307692307693e-08,41,1547.7692307692307
2,1521,1400000000,6.214285714285715e-08,41,1545.857142857143
2,1521,1500000000,5.8e-08,41,1544.2
2,1521,1600000000,5.4375e-08,41,1542.75
2,1521,1700000000,5.11764705882353e-08,41,1541.4705882352941
2,1521,1800000000,4.8333333333333336e-08,41,1540.3333333333333
2,1521,1900000000,4.5789473684210526e-08,41,1539.3157894736842
2,1521,2000000000,4.35e-08,41,1538.4
2,1521,2100000000,4.1428571428571426e-08,41,1537.5714285714287
2,1521,2200000000,3.954545454545454e-08,41,1536.8181818181818
2,1521,2300000000,3.782608695652174e-08,41,1536.1304347826087
2,1521,2400000000,3.625e-08,41,1535.5
2,1521,2500000000,3.48e-08,41,1534.92
2,1521,2600000000,3.346153846153846e-08,41,1534.3846153846155
2,1521,2700000000,3.2222222222222224e-08,41,1533.888888888889
2,1521,2800000000,3.1071428571428575e-08,41,1533.4285714285713
2,1521,2900000000,3e-08,41,1533.0
2,1521,3000000000,2.9e-08,41,1532.6
2,1521,3100000000,2.806451612903226e-08,41,1532.225806451613
2,1521,3200000000,2.71875e-08,41,1531.875
2,1521,3300000000,2.6363636363636363e-08,41,1531.5454545454545
2,1521,3400000000,2.558823529411765e-08,41,1531.235294117647
2,1521,3500000000,2.4857142857142856e-08,41,1530.942857142857
2,1521,3600000000,2.4166666666666668e-08,41,1530.6666666666667
2,1521,3700000000,2.3513513513513514e-08,41,1530.4054054054054
2,1521,3800000000,2.2894736842105263e-08,41,1530.157894736842
2,1521,3900000000,2.2307692307692306e-08,41,1529.923076923077
2,1521,4000000000,2.175e-08,41,1529.7
3,2401,100000000,1.57e-06,41,3029.0
3,2401,200000000,7.85e-07,41,2715.0
3,2401,300000000,5.233333333333333e-07,41,2610.3333333333335
3,2401,400000000,3.925e-07,41,2558.0
3,2401,500000000,3.14e-07,41,2526.6
3,2401,600000000,2.6166666666666667e-07,41,2505.6666666666665
3,2401,700000000,2.242857142857143e-07,41,2490.714285714286
3,2401,800000000,1.9625e-07,41,2479.5
3,2401,900000000,1.7444444444444445e-07,41,2470.777777777778
3,2401,1000000000,1.57e-07,41,2463.8
3,2401,1100000000,1.4272727272727272e-07,41,2458.090909090909
3,2401,1200000000,1.3083333333333333e-07,41,2453.3333333333335
3,2401,1300000000,1.2076923076923078e-07,41,2449.3076923076924
3,2401,1400000000,1.1214285714285715e-07,41,2445.8571428571427
3,2401,1500000000,1.0466666666666666e-07,41,2442.866666666667
3,2401,1600000000,9.8125e-08,41,2440.25
3,2401,1700000000,9.235294117647058e-08,41,2437.9411764705883
3,2401,1800000000,8.722222222222223e-08,41,2435.8888888888887
3,2401,1900000000,8.263157894736842e-08,41,2434.0526315789475
3,2401,2000000000,7.85e-08,41,2432.4
3,2401,2100000000,7.476190476190476e-08,41,2430.904761904762
3,2401,2200000000,7.136363636363636e-08,41,2429.5454545454545
3,2401,2300000000,6.826086956521739e-08,41,2428.304347826087
3,2401,2400000000,6.541666666666667e-08,41,2427.1666666666665
3,2401,2500000000,6.28e-08,41,2426.12
3,2401,2600000000,6.038461538461539e-08,41,2425.153846153846
3,2401,2700000000,5.814814814814815e-08,41,2424.259259259259
3,2401,2800000000,5.6071428571428573e-08,41,2423.4285714285716
3,2401,2900000000,5.413793103448276e-08,41,2422.655172413793
3,2401,3000000000,5.233333333333333e-08,41,2421.9333333333334
3,2401,3100000000,5.0645161290322584e-08,41,2421.2580645161293
3,2401,3200000000,4.90625e-08,41,2420.625
3,2401,3300000000,4.757575757575758e-08,41,2420.030303030303
3,2401,3400000000,4.617647058823529e-08,41,2419.470588235294
3,2401,3500000000,4.4857142857142856e-08,41,2418.942857142857
3,2401,3600000000,4.3611111111111113e-08,41,2418.4444444444443
3,2401,3700000000,4.243243243243243e-08,41,2417.972972972973
3,2401,3800000000,4.131578947368421e-08,41,2417.5263157894738
3,2401,3900000000,4.025641025641026e-08,41,2417.102564102564
3,2401,4000000000,3.925e-08,41,2416.7
0,4,100000000,2.4e-07,42,99.99999999999999
0,4,200000000,1.2e-07,42,51.99999999999999
0,4,300000000,8e-08,42,36.0
0,4,400000000,6e-08,42,27.999999999999996
0,4,500000000,4.8e-08,42,23.2
0,4,600000000,4e-08,42,20.0
0,4,700000000,3.4285714285714286e-08,42,17.714285714285715
0,4,800000000,3e-08,42,15.999999999999998
0,4,900000000,2.6666666666666667e-08,42,14.666666666666666
0,4,1000000000,2.4e-08,42,13.6
0,4,1100000000,2.181818181818182e-08,42,12.727272727272728
0,4,1200000000,2e-08,42,12.0
0,4,1300000000,1.846153846153846e-08,42,11.384615384615383
0,4,1400000000,1.7142857142857143e-08,42,10.857142857142858
0,4,1500000000,1.6e-08,42,10.4
0,4,1600000000,1.5e-08,42,10.0
0,4,1700000000,1.411764705882353e-08,42,9.647058823529413
0,4,1800000000,1.3333333333333334e-08,42,9.333333333333332
0,4,1900000000,1.2631578947368422e-08,42,9.05263157894737
0,4,2000000000,1.2e-08,42,8.8
0,4,2100000000,1.1428571428571429e-08,42,8.571428571428571
0,4,2200000000,1.090909090909091e-08,42,8.363636363636363
0,4,2300000000,1.0434782608695652e-08,42,8.173913043478262
0,4,2400000000,1e-08,42,8.0
0,4,2500000000,9.6e-09,42,7.84
0,4,2600000000,9.23076923076923e-09,42,7.692307692307692
0,4,2700000000,8.888888888888889e-09,42,7.555555555555555
0,4,2800000000,8.571428571428572e-09,42,7.428571428571429
0,4,2900000000,8.275862068965517e-09,42,7.310344827586206
0,4,3000000000,8e-09,42,7.2
0,4,3100000000,7.741935483870967e-09,42,7.096774193548387
0,4,3200000000,7.5e-09,42,7.0
0,4,3300000000,7.272727272727273e-09,42,6.909090909090909
0,4,3400000000,7.058823529411765e-09,42,6.8235294117647065
0,4,3500000000,6.8571428571428575e-09,42,6.742857142857143
0,4,3600000000,6.666666666666667e-09,42,6.666666666666666
0,4,3700000000,6.4864864864864865e-09,42,6.594594594594595
0,4,3800000000,6.315789473684211e-09,42,6.526315789473685
0,4,3900000000,6.153846153846154e-09,42,6.461538461538462
0,4,4000000000,6e-09,42,6.4
1,324,100000000,5.4e-07,42,540.0
1,324,200000000,2.7e-07,42,432.0
1,324,300000000,1.8e-07,42,396.0
1,324,400000000,1.35e-07,42,378.0
1,324,500000000,1.08e-07,42,367.2
1,324,600000000,9e-08,42,360.0
1,324,700000000,7.714285714285714e-08,42,354.85714285714283
1,324,800000000,6.75e-08,42,351.0
1,324,900000000,6e-08,42,348.0
1,324,1000000000,5.4e-08,42,345.6
1,324,1100000000,4.909090909090909e-08,42,343.6363636363636
1,324,1200000000,4.5e-08,42,342.0
1,324,1300000000,4.153846153846154e-08,42,340.61538461538464
1,324,1400000000,3.857142857142857e-08,42,339.42857142857144
1,324,1500000000,3.6e-08,42,338.4
1,324,1600000000,3.375e-08,42,337.5
1,324,1700000000,3.176470588235294e-08,42,336.70588235294116
1,324,1800000000,3e-08,42,336.0
1,324,1900000000,2.8421052631578947e-08,42,335.36842105263156
1,324,2000000000,2.7e-08,42,334.8
1,324,2100000000,2.5714285714285715e-08,42,334.2857142857143
1,324,2200000000,2.4545454545454544e-08,42,333.8181818181818
1,324,2300000000,2.347826086956522e-08,42,333.39130434782606
1,324,2400000000,2.25e-08,42,333.0
1,324,2500000000,2.16e-08,42,332.64
1,324,2600000000,2.076923076923077e-08,42,332.3076923076923
1,324,2700000000,2e-08,42,332.0
1,324,2800000000,1.9285714285714284e-08,42,331.7142857142857
1,324,2900000000,1.8620689655172413e-08,42,331.44827586206895
1,324,3000000000,1.8e-08,42,331.2
1,324,3100000000,1.7419354838709676e-08,42,330.96774193548384
1,324,3200000000,1.6875e-08,42,330.75
1,324,3300000000,1.6363636363636363e-08,42,330.54545454545456
1,324,3400000000,1.588235294117647e-08,42,330.3529411764706
1,324,3500000000,1.5428571428571428e-08,42,330.1714285714286
1,324,3600000000,1.5e-08,42,330.0
1,324,3700000000,1.4594594594594594e-08,42,329.8378378378378
1,324,3800000000,1.4210526315789474e-08,42,329.6842105263158
1,324,3900000000,1.3846153846153846e-08,42,329.53846153846155
1,324,4000000000,1.35e-08,42,329.4
2,1444,100000000,8.7e-07,42,1792.0
2,1444,200000000,4.35e-07,42,1618.0
2,1444,300000000,2.9e-07,42,1560.0
2,1444,400000000,2.175e-07,42,1531.0
2,1444,500000000,1.74e-07,42,1513.6
2,1444,600000000,1.45e-07,42,1502.0
2,1444,700000000,1.242857142857143e-07,42,1493.7142857142858
2,1444,800000000,1.0875e-07,42,1487.5
2,1444,900000000,9.666666666666667e-08,42,1482.6666666666667
2,1444,1000000000,8.7e-08,42,1478.8
2,1444,1100000000,7.909090909090909e-08,42,1475.6363636363637
2,1444,1200000000,7.25e-08,42,1473.0
2,1444,1300000000,6.692307692307693e-08,42,1470.7692307692307
2,1444,1400000000,6.214285714285715e-08,42,1468.857142857143
2,1444,1500000000,5.8e-08,42,1467.2
2,1444,1600000000,5.4375e-08,42,1465.75
2,1444,1700000000,5.11764705882353e-08,42,1464.4705882352941
2,1444,1800000000,4.8333333333333336e-08,42,1463.3333333333333
2,1444,1900000000,4.5789473684210526e-08,42,1462.3157894736842
2,1444,2000000000,4.35e-08,42,1461.4
2,1444,2100000000,4.1428571428571426e-08,42,1460.5714285714287
2,1444,2200000000,3.954545454545454e-08,42,1459.8181818181818
2,1444,2300000000,3.782608695652174e-08,42,1459.1304347826087
2,1444,2400000000,3.625e-08,42,1458.5
2,1444,2500000000,3.48e-08,42,1457.92
2,1444,2600000000,3.346153846153846e-08,42,1457.3846153846155
2,1444,2700000000,3.2222222222222224e-08,42,1456.888888888889
2,1444,2800000000,3.1071428571428575e-08,42,1456.4285714285713
2,1444,2900000000,3e-08,42,1456.0
2,1444,3000000000,2.9e-08,42,1455.6
2,1444,3100000000,2.806451612903226e-08,42,1455.225806451613
2,1444,3200000000,2.71875e-08,42,1454.875
2,1444,3300000000,2.6363636363636363e-08,42,1454.5454545454545
2,1444,3400000000,2.558823529411765e-08,42,1454.235294117647
2,1444,3500000000,2.4857142857142856e-08,42,1453.942857142857
2,1444,3600000000,2.4166666666666668e-08,42,1453.6666666666667
2,1444,3700000000,2.3513513513513514e-08,42,1453.4054054054054
2,1444,3800000000,2.2894736842105263e-08,42,1453.157894736842
2,1444,3900000000,2.2307692307692306e-08,42,1452.923076923077
2,1444,4000000000,2.175e-08,42,1452.7
3,2304,100000000,1.57e-06,42,2932.0
3,2304,200000000,7.85e-07,42,2618.0
3,2304,300000000,5.233333333333333e-07,42,2513.3333333333335
3,2304,400000000,3.925e-07,42,2461.0
3,2304,500000000,3.14e-07,42,2429.6
3,2304,600000000,2.6166666666666667e-07,42,2408.6666666666665
3,2304,700000000,2.242857142857143e-07,42,2393.714285714286
3,2304,800000000,1.9625e-07,42,2382.5
3,2304,900000000,1.7444444444444445e-07,42,2373.777777777778
3,2304,1000000000,1.57e-07,42,2366.8
3,2304,1100000000,1.4272727272727272e-07,42,2361.090909090909
3,2304,1200000000,1.3083333333333333e-07,42,2356.3333333333335
3,2304,1300000000,1.2076923076923078e-07,42,2352.3076923076924
3,2304,1400000000,1.1214285714285715e-07,42,2348.8571428571427
3,2304,1500000000,1.0466666666666666e-07,42,2345.866666666667
3,2304,1600000000,9.8125e-08,42,2343.25
3,2304,1700000000,9.235294117647058e-08,42,2340.9411764705883
3,2304,1800000000,8.722222222222223e-08,42,2338.8888888888887
3,2304,1900000000,8.263157894736842e-08,42,2337.0526315789475
3,2304,2000000000,7.85e-08,42,2335.4
3,2304,2100000000,7.476190476190476e-08,42,2333.904761904762
3,2304,2200000000,7.136363636363636e-08,42,2332.5454545454545
3,2304,2300000000,6.826086956521739e-08,42,2331.304347826087
3,2304,2400000000,6.541666666666667e-08,42,2330.1666666666665
3,2304,2500000000,6.28e-08,42,2329.12
3,2304,2600000000,6.038461538461539e-08,42,2328.153846153846
3,2304,2700000000,5.814814814814815e-08,42,2327.259259259259
3,2304,2800000000,5.6071428571428573e-08,42,2326.4285714285716
3,2304,2900000000,5.413793103448276e-08,42,2325.655172413793
3,2304,3000000000,5.233333333333333e-08,42,2324.9333333333334
3,2304,3100000000,5.0645161290322584e-08,42,2324.2580645161293
3,2304,3200000000,4.90625e-08,42,2323.625
3,2304,3300000000,4.757575757575758e-08,42,2323.030303030303
3,2304,3400000000,4.617647058823529e-08,42,2322.470588235294
3,2304,3500000000,4.4857142857142856e-08,42,2321.942857142857
3,2304,3600000000,4.3611111111111113e-08,42,2321.4444444444443
3,2304,3700000000,4.243243243243243e-08,42,2320.972972972973
3,2304,3800000000,4.131578947368421e-08,42,2320.5263157894738
3,2304,3900000000,4.025641025641026e-08,42,2320.102564102564
3,2304,4000000000,3.925e-08,42,2319.7
0,9,100000000,2.4e-07,43,104.99999999999999
0,9,200000000,1.2e-07,43,56.99999999999999
0,9,300000000,8e-08,43,41.0
0,9,400000000,6e-08,43,33.0
0,9,500000000,4.8e-08,43,28.2
0,9,600000000,4e-08,43,25.0
0,9,700000000,3.4285714285714286e-08,43,22.714285714285715
0,9,800000000,3e-08,43,21.0
0,9,900000000,2.6666666666666667e-08,43,19.666666666666664
0,9,1000000000,2.4e-08,43,18.6
0,9,1100000000,2.181818181818182e-08,43,17.727272727272727
0,9,1200000000,2e-08,43,17.0
0,9,1300000000,1.846153846153846e-08,43,16.384615384615383
0,9,1400000000,1.7142857142857143e-08,43,15.857142857142858
0,9,1500000000,1.6e-08,43,15.4
0,9,1600000000,1.5e-08,43,15.0
0,9,1700000000,1.411764705882353e-08,43,14.647058823529413
0,9,1800000000,1.3333333333333334e-08,43,14.333333333333332
0,9,1900000000,1.2631578947368422e-08,43,14.05263157894737
0,9,2000000000,1.2e-08,43,13.8
0,9,2100000000,1.1428571428571429e-08,43,13.571428571428571
0,9,2200000000,1.090909090909091e-08,43,13.363636363636363
0,9,2300000000,1.0434782608695652e-08,43,13.173913043478262
0,9,2400000000,1e-08,43,13.0
0,9,2500000000,9.6e-09,43,12.84
0,9,2600000000,9.23076923076923e-09,43,12.692307692307692
0,9,2700000000,8.888888888888889e-09,43,12.555555555555555
0,9,2800000000,8.571428571428572e-09,43,12.428571428571429
